Date,Open,High,Low,Close,d/d % change,,,
9/6/01,"10,028.35","10,053.73","9,762.03","9,840.84",-1.92%,,,
9/5/01,"9,998.12","10,140.79","9,820.98","10,033.27",0.36%,,,
9/4/01,"9,946.98","10,238.50","9,858.34","9,997.49",0.48%,,,
8/31/01,"9,918.96","10,072.22","9,846.72","9,949.75",0.30%,,,
8/30/01,"10,077.07","10,149.10","9,829.35","9,919.58",-1.70%,,,
8/29/01,"10,224.45","10,292.60","10,030.43","10,090.90",-1.28%,,,
8/28/01,"10,382.56","10,405.88","10,175.60","10,222.03",-1.54%,,,
8/27/01,"10,422.76","10,498.03","10,334.88","10,382.35",-0.39%,,,
8/24/01,"10,232.48","10,487.52","10,190.34","10,423.17",1.90%,,,
8/23/01,"10,276.41","10,357.09","10,142.66","10,229.15",-0.46%,,,
8/22/01,"10,170.30","10,340.76","10,099.07","10,276.90",1.01%,,,
8/21/01,"10,320.07","10,436.39","10,132.92","10,174.14",-1.41%,,,
8/20/01,"10,239.33","10,388.23","10,146.05","10,320.07",0.77%,,,
8/17/01,"10,385.46","10,418.68","10,143.49","10,240.78",-1.46%,,,
8/16/01,"10,342.10","10,460.82","10,198.15","10,392.52",0.45%,,,
8/15/01,"10,407.05","10,530.36","10,289.01","10,345.95",-0.64%,,,
8/14/01,"10,416.95","10,513.68","10,333.29","10,412.17",-0.04%,,,
8/13/01,"10,411.90","10,504.82","10,314.95","10,415.91",0.00%,,,
8/10/01,"10,296.89","10,473.33","10,164.67","10,416.25",1.14%,,,
8/9/01,"10,291.15","10,361.52","10,160.51","10,298.56",0.05%,,,
8/8/01,"10,456.18","10,509.80","10,245.68","10,293.50",-1.58%,,,
8/7/01,"10,399.03","10,520.11","10,324.50","10,458.74",0.55%,,,
8/6/01,"10,504.13","10,549.59","10,337.23","10,401.31",-1.06%,,,
8/3/01,"10,550.01","10,592.98","10,381.10","10,512.78",-0.36%,,,
8/2/01,"10,513.47","10,663.07","10,454.53","10,551.18",0.39%,,,
8/1/01,"10,527.38","10,659.33","10,423.31","10,510.01",-0.12%,,,
7/31/01,"10,403.18","10,639.40","10,364.84","10,522.81",1.16%,,,
7/30/01,"10,418.68","10,513.26","10,301.05","10,401.72",-0.14%,,,
7/27/01,"10,451.89","10,516.38","10,316.28","10,416.67",-0.37%,,,
7/26/01,"10,403.46","10,498.73","10,237.46","10,455.63",0.48%,,,
7/25/01,"10,241.75","10,466.28","10,159.34","10,405.67",1.61%,,,
7/24/01,"10,423.80","10,469.40","10,170.82","10,241.12",-1.76%,,,
7/23/01,"10,576.92","10,644.73","10,374.81","10,424.42",-1.44%,,,
7/20/01,"10,606.19","10,668.33","10,456.26","10,576.65",-0.31%,,,
7/19/01,"10,574.33","10,758.14","10,480.54","10,610.00",0.38%,,,
7/18/01,"10,594.54","10,676.83","10,374.55","10,569.83",-0.34%,,,
7/17/01,"10,468.62","10,683.76","10,363.51","10,606.39",1.28%,,,
7/16/01,"10,537.98","10,649.02","10,374.55","10,472.12",-0.64%,,,
7/13/01,"10,478.39","10,615.42","10,374.01","10,539.06",0.57%,,,
7/12/01,"10,269.31","10,542.02","10,249.58","10,478.99",2.32%,,,
7/11/01,"10,174.70","10,355.83","10,049.38","10,241.02",0.64%,,,
7/10/01,"10,300.82","10,406.87","10,104.06","10,175.64",-1.20%,,,
7/9/01,"10,253.62","10,389.91","10,166.55","10,299.40",0.46%,,,
7/6/01,"10,476.73","10,483.82","10,176.26","10,252.68",-2.17%,,,
7/5/01,"10,566.23","10,617.47","10,403.57","10,479.86",-0.86%,,,
7/3/01,"10,588.89","10,648.00","10,479.99","10,571.11",-0.21%,,,
7/2/01,"10,504.95","10,707.24","10,397.20","10,593.72",0.87%,,,
6/29/01,"10,565.27","10,729.18","10,374.32","10,502.40",-0.60%,,,
6/28/01,"10,438.73","10,736.43","10,429.74","10,566.21",1.26%,,,
6/27/01,"10,470.35","10,608.48","10,351.10","10,434.84",-0.36%,,,
6/26/01,"10,497.30","10,600.90","10,313.40","10,472.48",-0.30%,,,
6/25/01,"10,607.88","10,711.19","10,417.93","10,504.22",-0.95%,,,
6/22/01,"10,716.50","10,753.27","10,513.61","10,604.59",-1.03%,,,
6/21/01,"10,646.39","10,848.47","10,512.67","10,715.43",0.64%,,,
6/20/01,"10,593.79","10,770.88","10,480.20","10,647.33",0.48%,,,
6/19/01,"10,654.30","10,793.46","10,514.74","10,596.67",-0.46%,,,
6/18/01,"10,622.50","10,781.45","10,531.78","10,645.38",0.20%,,,
6/15/01,"10,680.81","10,792.25","10,495.69","10,623.64",-0.62%,,,
6/14/01,"10,868.27","10,874.91","10,604.45","10,690.13",-1.67%,,,
6/13/01,"10,942.00","11,065.92","10,817.21","10,871.62",-0.70%,,,
6/12/01,"10,914.67","11,009.93","10,744.99","10,948.38",0.24%,,,
6/11/01,"10,974.79","11,038.56","10,819.29","10,922.09",-0.50%,,,
6/8/01,"11,095.62","11,088.59","10,882.92","10,977.00",-1.03%,,,
6/7/01,"11,069.58","11,169.34","10,940.11","11,090.74",0.19%,,,
6/6/01,"11,177.73","11,236.68","10,998.48","11,070.24",-0.94%,,,
6/5/01,"11,061.39","11,234.98","10,973.10","11,175.84",1.03%,,,
6/4/01,"10,991.77","11,125.99","10,898.80","11,061.52",0.65%,,,
6/1/01,"10,913.57","11,063.61","10,793.46","10,990.41",0.72%,,,
5/31/01,"10,873.23","11,023.25","10,798.53","10,911.94",0.36%,,,
5/30/01,"11,032.96","11,089.89","10,819.74","10,872.64",-1.51%,,,
5/29/01,"11,004.66","11,162.96","10,913.44","11,039.14",0.31%,,,
5/25/01,"11,122.03","11,166.92","10,949.01","11,005.37",-1.05%,,,
5/24/01,"11,107.07","11,248.19","10,977.20","11,122.42",0.15%,,,
5/23/01,"11,257.76","11,308.44","11,033.16","11,105.51",-1.35%,,,
5/22/01,"11,339.80","11,411.63","11,162.83","11,257.24",-0.71%,,,
5/21/01,"11,299.14","11,436.42","11,149.82","11,337.92",0.32%,,,
5/18/01,"11,245.78","11,374.87","11,123.01","11,301.74",0.47%,,,
5/17/01,"11,218.65","11,413.46","11,104.34","11,248.58",0.29%,,,
5/16/01,"10,864.74","11,258.21","10,779.66","11,215.92",3.15%,,,
5/15/01,"10,877.46","10,979.35","10,752.73","10,872.97",-0.04%,,,
5/14/01,"10,819.55","10,930.09","10,730.74","10,877.33",0.52%,,,
5/11/01,"10,908.30","10,969.39","10,716.16","10,821.31",-0.82%,,,
5/10/01,"10,868.87","11,049.39","10,826.90","10,910.44",0.40%,,,
5/9/01,"10,875.96","10,964.84","10,739.78","10,866.98",-0.15%,,,
5/8/01,"10,936.66","11,001.07","10,755.07","10,883.51",-0.47%,,,
5/7/01,"10,952.35","11,059.51","10,822.74","10,935.17",-0.15%,,,
5/4/01,"10,793.20","10,989.95","10,638.48","10,951.24",1.43%,,,
5/3/01,"10,872.32","10,911.06","10,657.99","10,796.65",-0.74%,,,
5/2/01,"10,902.77","11,024.31","10,726.77","10,876.68",-0.20%,,,
5/1/01,"10,734.05","10,966.07","10,669.32","10,898.34",1.52%,,,
4/30/01,"10,814.41","10,973.15","10,666.13","10,734.97",-0.69%,,,
4/27/01,"10,694.95","10,894.60","10,632.36","10,810.05",1.10%,,,
4/26/01,"10,633.01","10,820.72","10,533.98","10,692.35",0.63%,,,
4/25/01,"10,453.43","10,675.95","10,373.14","10,625.20",1.63%,,,
4/24/01,"10,529.75","10,694.61","10,401.45","10,454.34",-0.74%,,,
4/23/01,"10,571.00","10,669.71","10,393.05","10,532.23",-0.45%,,,
4/20/01,"10,690.33","10,755.46","10,445.43","10,579.85",-1.06%,,,
4/19/01,"10,616.09","10,768.28","10,468.79","10,693.71",0.73%,,,
4/18/01,"10,226.88","10,806.41","10,215.69","10,615.83",3.91%,,,
4/17/01,"10,151.73","10,286.61","9,980.22","10,216.73",0.57%,,,
4/16/01,"10,118.16","10,282.38","9,991.14","10,158.56",0.31%,,,
4/12/01,"10,013.08","10,178.22","9,862.71","10,126.94",1.13%,,,
4/11/01,"10,109.05","10,247.31","9,898.77","10,013.47",-0.88%,,,
4/10/01,"9,850.35","10,226.85","9,863.03","10,102.74",2.62%,,,
4/9/01,"9,793.58","9,999.35","9,699.92","9,845.15",0.55%,,,
4/6/01,"9,913.94","9,951.73","9,600.91","9,791.09",-1.28%,,,
4/5/01,"9,527.21","9,969.92","9,628.83","9,918.05",4.23%,,,
4/4/01,"9,480.95","9,693.05","9,303.48","9,515.42",0.31%,,,
4/3/01,"9,774.78","9,779.74","9,385.43","9,485.71",-2.99%,,,
4/2/01,"9,877.16","10,043.02","9,638.35","9,777.93",-1.02%,,,
3/30/01,"9,799.47","9,998.49","9,685.07","9,878.78",0.81%,,,
3/29/01,"9,784.94","9,950.22","9,583.67","9,799.06",0.14%,,,
3/28/01,"9,941.20","9,939.68","9,607.06","9,785.35",-1.63%,,,
3/27/01,"9,687.93","10,012.98","9,584.29","9,947.54",2.68%,,,
3/26/01,"9,509.25","9,820.50","9,489.75","9,687.53",1.92%,,,
3/23/01,"9,395.58","9,631.80","9,249.63","9,504.78",1.23%,,,
3/22/01,"9,490.66","9,565.40","9,047.56","9,389.48",-1.03%,,,
3/21/01,"9,717.46","9,807.08","9,391.42","9,487.00",-2.40%,,,
3/20/01,"9,961.14","10,130.45","9,675.51","9,720.76",-2.39%,,,
3/19/01,"9,820.05","10,059.08","9,720.94","9,959.11",1.38%,,,
3/16/01,"10,023.55","10,119.44","9,720.17","9,823.41",-2.07%,,,
3/15/01,"9,982.92","10,190.80","9,887.68","10,031.28",0.58%,,,
3/14/01,"10,279.42","10,232.44","9,817.74","9,973.46",-3.08%,,,
3/13/01,"10,206.89","10,397.83","10,021.60","10,290.80",0.81%,,,
3/12/01,"10,638.52","10,619.64","10,138.89","10,208.25",-4.10%,,,
3/9/01,"10,850.11","10,874.15","10,520.42","10,644.62",-1.97%,,,
3/8/01,"10,727.16","10,940.45","10,625.95","10,858.25",1.20%,,,
3/7/01,"10,591.86","10,822.23","10,524.76","10,729.60",1.31%,,,
3/6/01,"10,570.17","10,759.40","10,507.21","10,591.22",0.27%,,,
3/5/01,"10,468.93","10,659.52","10,393.59","10,562.30",0.92%,,,
3/2/01,"10,438.04","10,645.57","10,239.81","10,466.31",0.15%,,,
3/1/01,"10,493.25","10,602.23","10,236.91","10,450.14",-0.43%,,,
2/28/01,"10,639.32","10,750.23","10,374.62","10,495.28",-1.33%,,,
2/27/01,"10,638.44","10,787.29","10,463.92","10,636.88",-0.05%,,,
2/26/01,"10,447.59","10,701.92","10,347.59","10,642.53",1.92%,,,
2/23/01,"10,529.25","10,595.01","10,225.14","10,441.90",-0.81%,,,
2/22/01,"10,527.80","10,694.50","10,278.93","10,526.81",0.00%,,,
2/21/01,"10,721.29","10,828.48","10,468.32","10,526.58",-1.90%,,,
2/20/01,"10,800.23","10,988.29","10,612.25","10,730.88",-0.64%,,,
2/16/01,"10,884.11","10,946.12","10,652.33","10,799.82",-0.84%,,,
2/15/01,"10,800.65","11,023.44","10,694.43","10,891.02",0.89%,,,
2/14/01,"10,899.42","10,989.61","10,683.39","10,795.41",-0.99%,,,
2/13/01,"10,950.18","11,114.44","10,774.98","10,903.32",-0.40%,,,
2/12/01,"10,779.42","11,024.92","10,727.02","10,946.77",1.53%,,,
2/9/01,"10,878.51","10,979.12","10,682.77","10,781.45",-0.91%,,,
2/8/01,"10,940.62","11,080.42","10,776.04","10,880.55",-0.60%,,,
2/7/01,"10,948.95","11,140.09","10,794.29","10,946.72",-0.10%,,,
2/6/01,"10,965.03","11,117.80","10,820.28","10,957.42",-0.08%,,,
2/5/01,"10,860.44","11,061.43","10,756.98","10,965.85",0.94%,,,
2/2/01,"10,982.71","11,093.01","10,786.69","10,864.10",-1.09%,,,
2/1/01,"10,884.82","11,063.95","10,759.85","10,983.63",0.88%,,,
1/31/01,"10,882.25","11,072.28","10,705.23","10,887.36",0.06%,,,
1/30/01,"10,702.19","10,950.38","10,609.77","10,881.20",1.67%,,,
1/29/01,"10,657.13","10,832.56","10,515.99","10,702.19",0.40%,,,
1/26/01,"10,727.08","10,874.28","10,506.26","10,659.98",-0.65%,,,
1/25/01,"10,644.53","10,882.42","10,520.90","10,729.52",0.78%,,,
1/24/01,"10,651.85","10,795.80","10,483.49","10,646.97",-0.03%,,,
1/23/01,"10,575.80","10,773.94","10,459.91","10,649.81",0.68%,,,
1/22/01,"10,581.90","10,749.44","10,371.66","10,578.24",-0.09%,,,
1/19/01,"10,686.00","10,792.14","10,448.93","10,587.59",-0.85%,,,
1/18/01,"10,584.57","10,834.43","10,466.01","10,678.28",0.89%,,,
1/17/01,"10,660.95","10,817.35","10,442.83","10,584.34",-0.64%,,,
1/16/01,"10,525.78","10,751.48","10,362.72","10,652.66",1.21%,,,
1/12/01,"10,608.74","10,743.75","10,339.94","10,525.38",-0.79%,,,
1/11/01,"10,600.20","10,808.00","10,400.94","10,609.55",0.05%,,,
1/10/01,"10,568.48","10,728.30","10,325.71","10,604.27",0.30%,,,
1/9/01,"10,625.21","10,801.09","10,387.12","10,572.55",-0.46%,,,
1/8/01,"10,658.73","10,818.98","10,407.85","10,621.35",-0.38%,,,
1/5/01,"10,912.81","10,990.59","10,492.84","10,662.01",-2.29%,,,
1/4/01,"10,944.94","11,224.41","10,672.59","10,912.41",-0.30%,,,
1/3/01,"10,637.42","11,212.62","10,367.19","10,945.75",2.81%,,,
1/2/01,"10,790.92","10,916.98","10,450.55","10,646.15",-1.30%,,,
12/29/00,"10,868.76","11,031.05","10,675.75","10,786.85",-0.75%,,,
12/28/00,"10,795.20","11,009.44","10,645.42","10,868.76",0.61%,,,
12/27/00,"10,690.10","10,944.60","10,551.00","10,803.16",1.04%,,,
12/26/00,"10,638.21","10,813.78","10,479.71","10,692.44",0.53%,,,
12/22/00,"10,495.26","10,772.07","10,364.09","10,635.56",1.41%,,,
12/21/00,"10,314.38","10,651.96","10,158.15","10,487.29",1.63%,,,
12/20/00,"10,580.97","10,604.08","10,197.59","10,318.93",-2.51%,,,
12/19/00,"10,643.14","10,865.35","10,441.41","10,584.37",-0.57%,,,
12/18/00,"10,433.34","10,783.82","10,417.43","10,645.42",2.02%,,,
12/15/00,"10,647.98","10,706.84","10,324.24","10,434.96",-2.25%,,,
12/14/00,"10,794.82","10,864.49","10,508.53","10,674.99",-1.11%,,,
12/13/00,"10,777.95","11,002.23","10,653.76","10,794.44",0.24%,,,
12/12/00,"10,722.77","10,968.77","10,582.09","10,768.27",0.40%,,,
12/11/00,"10,719.36","10,931.33","10,521.04","10,725.80",0.12%,,,
12/8/00,"10,632.14","10,896.82","10,534.69","10,712.91",0.90%,,,
12/7/00,"10,644.66","10,791.40","10,448.99","10,617.36",-0.44%,,,
12/6/00,"10,896.14","10,995.41","10,513.84","10,664.38",-2.15%,,,
12/5/00,"10,576.78","11,044.70","10,504.36","10,898.72",3.21%,,,
12/4/00,"10,377.33","10,695.28","10,227.17","10,560.10",1.80%,,,
12/1/00,"10,416.76","10,645.42","10,238.54","10,373.54",-0.39%,,,
11/30/00,"10,610.53","10,690.16","10,204.80","10,414.49",-2.02%,,,
11/29/00,"10,502.74","10,746.66","10,383.02","10,629.11",1.16%,,,
11/28/00,"10,537.86","10,730.35","10,356.47","10,507.58",-0.36%,,,
11/27/00,"10,479.33","10,758.04","10,411.08","10,546.07",0.72%,,,
11/24/00,"10,403.87","10,596.50","10,354.20","10,470.23",0.68%,,,
11/22/00,"10,484.26","10,589.67","10,251.06","10,399.32",-0.91%,,,
11/21/00,"10,465.57","10,676.13","10,303.39","10,494.50",0.30%,,,
11/20/00,"10,624.18","10,707.22","10,331.45","10,462.65",-1.57%,,,
11/17/00,"10,657.13","10,824.77","10,462.55","10,629.87",-0.25%,,,
11/16/00,"10,705.33","10,757.66","10,639.35","10,656.03",-0.48%,,,
11/15/00,"10,681.21","10,863.83","10,544.17","10,707.60",0.25%,,,
11/14/00,"10,528.25","10,809.61","10,484.64","10,681.06",1.56%,,,
11/13/00,"10,595.35","10,701.54","10,273.24","10,517.25",-0.81%,,,
11/10/00,"10,813.78","10,886.20","10,497.53","10,602.95",-2.13%,,,
11/9/00,"10,902.11","10,989.34","10,576.40","10,834.25",-0.67%,,,
11/8/00,"10,954.34","11,152.02","10,779.27","10,907.06",-0.41%,,,
11/7/00,"10,978.72","11,105.75","10,825.15","10,952.18",-0.23%,,,
11/6/00,"10,820.60","11,092.10","10,741.73","10,977.21",1.47%,,,
11/3/00,"10,883.17","10,996.17","10,650.72","10,817.95",-0.57%,,,
11/2/00,"10,903.17","11,071.06","10,731.49","10,880.51",-0.17%,,,
11/1/00,"10,966.21","11,103.10","10,736.42","10,899.47",-0.65%,,,
10/31/00,"10,835.39","11,108.79","10,681.06","10,971.14",1.25%,,,
10/30/00,"10,588.06","10,944.98","10,506.25","10,835.77",2.31%,,,
10/27/00,"10,381.60","10,696.43","10,296.70","10,590.62",2.03%,,,
10/26/00,"10,330.18","10,563.25","10,128.18","10,380.12",0.52%,,,
10/25/00,"10,395.66","10,563.99","10,170.08","10,326.48",-0.64%,,,
10/24/00,"10,273.57","10,583.96","10,136.69","10,393.07",1.18%,,,
10/23/00,"10,230.29","10,496.28","10,078.24","10,271.72",0.44%,,,
10/20/00,"10,141.13","10,406.76","9,925.82","10,226.59",0.82%,,,
10/19/00,"10,014.61","10,317.23","9,901.77","10,142.98",1.68%,,,
10/18/00,"10,085.99","10,171.47","9,571.40","9,975.02",-1.14%,,,
10/17/00,"10,242.87","10,402.32","9,924.34","10,089.71",-1.46%,,,
10/16/00,"10,184.78","10,428.95","10,033.84","10,238.80",0.46%,,,
10/13/00,"10,031.62","10,325.37","9,883.27","10,192.18",1.57%,,,
10/12/00,"10,424.14","10,462.25","9,873.66","10,034.58",-3.64%,,,
10/11/00,"10,521.07","10,647.23","10,228.44","10,413.79",-1.05%,,,
10/10/00,"10,569.17","10,744.52","10,377.16","10,524.40",-0.42%,,,
10/9/00,"10,596.91","10,762.10","10,438.94","10,568.43",-0.27%,,,
10/6/00,"10,726.76","10,871.42","10,440.05","10,596.54",-1.20%,,,
10/5/00,"10,783.72","10,940.23","10,570.28","10,724.92",-0.55%,,,
10/4/00,"10,723.33","10,972.41","10,596.54","10,784.48",0.60%,,,
10/3/00,"10,709.84","10,976.11","10,561.03","10,719.74",0.18%,,,
10/2/00,"10,659.06","10,876.23","10,479.27","10,700.13",0.46%,,,
9/29/00,"10,821.40","10,923.21","10,552.15","10,650.92",-1.60%,,,
9/28/00,"10,629.84","10,948.00","10,539.48","10,824.06",1.84%,,,
9/27/00,"10,634.45","10,821.10","10,439.31","10,628.36",-0.03%,,,
9/26/00,"10,806.30","10,915.44","10,499.61","10,631.32",-1.64%,,,
9/25/00,"10,847.37","11,039.47","10,664.24","10,808.15",-0.36%,,,
9/22/00,"10,678.30","10,936.53","10,505.16","10,847.37",0.76%,,,
9/21/00,"10,680.52","10,902.12","10,548.08","10,765.52",0.73%,,,
9/20/00,"10,794.47","10,906.93","10,500.35","10,687.92",-0.94%,,,
9/19/00,"10,812.22","10,960.94","10,645.38","10,789.29",-0.18%,,,
9/18/00,"10,926.42","11,053.80","10,693.84","10,808.52",-1.08%,,,
9/15/00,"11,087.84","11,203.26","10,857.73","10,927.06",-1.45%,,,
9/14/00,"11,189.58","11,285.39","10,986.47","11,087.47",-0.85%,,,
9/13/00,"11,225.03","11,350.87","11,020.14","11,182.18",-0.45%,,,
9/12/00,"11,197.71","11,351.98","11,015.70","11,233.23",0.34%,,,
9/11/00,"11,219.54","11,367.15","11,043.07","11,195.49",-0.22%,,,
9/8/00,"11,261.72","11,381.95","11,059.72","11,220.65",-0.35%,,,
9/7/00,"11,316.01","11,444.84","11,124.83","11,259.87",-0.45%,,,
9/6/00,"11,253.58","11,518.83","11,186.25","11,310.64",0.44%,,,
9/5/00,"11,221.76","11,382.69","11,094.50","11,260.61",0.19%,,,
9/1/00,"11,219.54","11,406.74","11,130.01","11,238.78",0.21%,,,
8/31/00,"11,105.23","11,415.99","11,040.85","11,215.10",1.01%,,,
8/30/00,"11,209.01","11,282.06","11,034.57","11,103.01",-1.00%,,,
8/29/00,"11,249.27","11,356.42","11,100.79","11,215.10",-0.34%,,,
8/28/00,"11,194.48","11,410.44","11,123.35","11,252.84",0.54%,,,
8/25/00,"11,180.54","11,301.41","11,073.59","11,192.63",0.09%,,,
8/24/00,"11,143.91","11,253.06","10,990.44","11,182.74",0.34%,,,
8/23/00,"11,130.55","11,253.06","10,990.44","11,144.65",0.05%,,,
8/22/00,"11,082.20","11,274.67","11,000.33","11,139.15",0.54%,,,
8/21/00,"11,058.85","11,193.73","10,945.39","11,079.81",0.30%,,,
8/18/00,"11,051.20","11,180.54","10,933.30","11,046.48",-0.08%,,,
8/17/00,"11,010.95","11,180.91","10,899.24","11,055.64",0.43%,,,
8/16/00,"11,068.83","11,171.02","10,888.62","11,008.39",-0.53%,,,
8/15/00,"11,175.05","11,227.06","10,965.54","11,067.00",-0.98%,,,
8/14/00,"11,027.07","11,232.92","10,928.91","11,176.14",1.35%,,,
8/11/00,"10,905.98","11,131.83","10,841.37","11,027.80",1.09%,,,
8/10/00,"10,901.06","11,069.93","10,779.47","10,908.76",0.03%,,,
8/9/00,"10,970.94","11,097.03","10,780.02","10,905.83",-0.65%,,,
8/8/00,"10,865.15","11,083.11","10,741.38","10,976.89",1.01%,,,
8/7/00,"10,773.98","10,973.23","10,657.50","10,867.01",0.92%,,,
8/4/00,"10,713.36","10,873.97","10,555.68","10,767.75",0.57%,,,
8/3/00,"10,679.37","10,844.30","10,518.68","10,706.58",0.18%,,,
8/2/00,"10,609.15","10,818.66","10,514.29","10,687.53",0.76%,,,
8/1/00,"10,523.81","10,728.92","10,428.58","10,606.95",0.81%,,,
7/31/00,"10,514.29","10,727.09","10,374.00","10,521.98",0.10%,,,
7/28/00,"10,594.97","10,732.14","10,367.28","10,511.17",-0.71%,,,
7/27/00,"10,516.83","10,745.93","10,450.01","10,586.13",0.66%,,,
7/26/00,"10,689.36","10,790.13","10,447.18","10,516.48",-1.71%,,,
7/25/00,"10,689.28","10,867.20","10,557.49","10,699.97",0.17%,,,
7/24/00,"10,731.44","10,895.84","10,545.47","10,682.12",-0.48%,,,
7/21/00,"10,843.51","10,949.58","10,614.06","10,733.56",-1.02%,,,
7/20/00,"10,700.68","10,980.34","10,671.33","10,843.87",1.38%,,,
7/19/00,"10,724.15","10,907.15","10,587.89","10,696.08",-0.41%,,,
7/18/00,"10,799.16","10,895.57","10,613.00","10,739.92",-0.60%,,,
7/17/00,"10,812.40","10,969.38","10,653.30","10,804.27",-0.08%,,,
7/14/00,"10,793.31","10,935.44","10,661.43","10,812.75",0.22%,,,
7/13/00,"10,774.92","10,963.02","10,643.40","10,788.71",0.05%,,,
7/12/00,"10,722.24","10,930.84","10,639.51","10,783.76",0.53%,,,
7/11/00,"10,649.06","10,807.45","10,626.79","10,727.19",0.76%,,,
7/10/00,"10,627.14","10,792.25","10,520.01","10,646.58",0.10%,,,
7/7/00,"10,483.33","10,742.04","10,419.25","10,635.98",1.47%,,,
7/6/00,"10,481.45","10,644.11","10,303.28","10,481.47",-0.02%,,,
7/5/00,"10,538.23","10,674.16","10,362.33","10,483.60",-0.73%,,,
7/3/00,"10,450.36","10,610.17","10,353.66","10,560.67",1.08%,,,
6/30/00,"10,393.09","10,628.20","10,161.51","10,447.89",0.48%,,,
6/29/00,"10,523.90","10,582.94","10,278.98","10,398.04",-1.23%,,,
6/28/00,"10,506.39","10,712.70","10,399.10","10,527.79",0.22%,,,
6/27/00,"10,541.58","10,741.69","10,383.89","10,504.46",-0.37%,,,
6/26/00,"10,403.69","10,680.26","10,365.16","10,542.99",1.33%,,,
6/23/00,"10,376.47","10,555.37","10,283.13","10,404.75",0.28%,,,
6/22/00,"10,495.97","10,596.73","10,256.97","10,376.12",-1.16%,,,
6/21/00,"10,446.83","10,607.69","10,312.48","10,497.74",0.60%,,,
6/20/00,"10,558.90","10,632.09","10,318.84","10,435.16",-1.16%,,,
6/19/00,"10,448.40","10,733.56","10,322.02","10,557.84",1.04%,,,
6/16/00,"10,717.76","10,784.47","10,391.32","10,449.30",-2.48%,,,
6/15/00,"10,689.63","10,889.48","10,552.89","10,714.82",0.25%,,,
6/14/00,"10,632.46","10,860.84","10,542.99","10,687.95",0.62%,,,
6/13/00,"10,562.31","10,751.86","10,395.56","10,621.84",0.55%,,,
6/12/00,"10,615.12","10,757.60","10,476.88","10,564.21",-0.47%,,,
6/9/00,"10,678.47","10,848.38","10,515.52","10,614.06",-0.51%,,,
6/8/00,"10,818.78","10,951.09","10,524.92","10,668.72",-1.33%,,,
6/7/00,"10,733.48","10,976.51","10,592.12","10,812.86",0.72%,,,
6/6/00,"10,822.61","10,916.97","10,592.12","10,735.57",-0.74%,,,
6/5/00,"10,793.11","10,951.78","10,629.03","10,815.30",0.19%,,,
6/2/00,"10,660.09","11,013.05","10,600.46","10,794.76",1.34%,,,
6/1/00,"10,532.27","10,780.37","10,422.95","10,652.20",1.23%,,,
5/31/00,"10,528.28","10,692.73","10,376.69","10,522.33",-0.05%,,,
5/30/00,"10,302.31","10,596.69","10,287.94","10,527.13",2.21%,,,
5/26/00,"10,299.24","10,487.72","10,163.20","10,299.24",-0.24%,,,
5/25/00,"10,529.87","10,644.32","10,207.75","10,323.92",-2.01%,,,
5/24/00,"10,420.90","10,679.53","10,240.99","10,535.35",1.08%,,,
5/23/00,"10,539.12","10,671.74","10,322.20","10,422.27",-1.14%,,,
5/22/00,"10,624.79","10,718.00","10,308.15","10,542.55",-0.79%,,,
5/19/00,"10,764.22","10,821.83","10,468.19","10,626.85",-1.40%,,,
5/18/00,"10,771.80","10,938.34","10,669.00","10,777.28",0.07%,,,
5/17/00,"10,930.64","10,947.25","10,648.78","10,769.74",-1.51%,,,
5/16/00,"10,816.01","11,086.72","10,723.48","10,934.57",1.17%,,,
5/15/00,"10,606.97","10,906.47","10,509.31","10,807.78",1.87%,,,
5/12/00,"10,549.06","10,780.37","10,444.54","10,609.37",0.60%,,,
5/11/00,"10,369.27","10,676.88","10,311.58","10,545.97",1.72%,,,
5/10/00,"10,533.09","10,649.95","10,162.60","10,367.78",-1.60%,,,
5/9/00,"10,607.54","10,765.75","10,435.96","10,536.75",-0.63%,,,
5/8/00,"10,571.31","10,744.22","10,398.77","10,603.63",0.24%,,,
5/5/00,"10,409.70","10,688.61","10,312.91","10,577.86",1.59%,,,
5/4/00,"10,478.89","10,631.53","10,293.05","10,412.49",-0.65%,,,
5/3/00,"10,732.21","10,754.39","10,345.17","10,480.13",-2.34%,,,
5/2/00,"10,805.58","10,932.47","10,578.79","10,731.12",-0.75%,,,
5/1/00,"10,749.42","11,001.34","10,622.22","10,811.78",0.73%,,,
